IID,A.1,A.2,A.prob,B.1,B.2,B.prob,C.1,C.2,C.prob,DPB1.1,DPB1.2,DPB1.prob,DQA1.1,DQA1.2,DQA1.prob,DQB1.1,DQB1.2,DQB1.prob,DRB1.1,DRB1.2,DRB1.prob,DPA1.1,DPA1.2,DPA1.prob,DRB3.1,DRB3.2,DRB3.prob,DRB4.1,DRB4.2,DRB4.prob,DRB5.1,DRB5.2,DRB5.prob,ArrayID
HLA_1227,02:01,32:01,0.94347990040456,44:02,55:01,0.869074946534473,03:03,07:04,0.808210886432102,01:01,04:02,0.865260763514334,05:05,05:05,0.934875808885337,03:01,03:01,0.968258077982093,11:01,11:01,0.494529381154074,01:03,02:01,0.940317052380044,02:02,02:02,0.943510368405888,00:00,00:00,0.921835723267547,00:00,00:00,0.968058765152248,6
HLA_1228,02:01,11:01,0.563540388036721,35:01,40:01,0.961383652148702,03:03,03:04,0.939028092005346,05:01,05:01,0.935652640291627,01:02,03:01,0.965511676449829,03:02,06:02,0.960128190614893,08:02,15:01,0.930491211480376,02:02,02:02,0.347453849569492,00:00,00:00,0.561356910946525,00:00,00:00,0.555609998783033,00:00,01:01,0.569185159659048,4
HLA_1229,26:01,30:01,0.957957688484649,15:01,49:01,0.496957393536532,01:02,07:01,0.989094837562925,03:01,04:01,0.568587834698858,01:02,01:03,0.993258154879154,06:03,06:04,0.960275643855208,13:01,13:02,0.992642014564319,01:03,01:03,0.941195357336729,01:01,03:01,0.626688849863095,00:00,00:00,0.88363345432474,00:00,00:00,0.94519991848994,4
HLA_1230,01:01,24:02,0.857673547843184,15:01,37:01,0.977616997192491,03:03,06:02,0.781800248037902,04:01,09:01,0.433727875497646,01:02,01:02,0.987835158509279,05:02,06:02,0.983708643872056,15:01,16:01,0.936592993005739,01:03,02:01,0.964361827085414,00:00,00:00,0.907317231483673,00:00,00:00,0.954977689780028,01:01,02:02e1,0.71337043560499,1
HLA_1231,23:01,68:01,0.680722868955,35:01,73:01,0.149431357476012,01:02,03:04,0.0936457743443668,01:01,01:01,0.328908116492264,01:01,04:01,0.8219799762855,04:02,05:01,0.962294325692547,01:01,03:02,0.787395156433678,02:02,02:02,0.394750952167947,00:00,01:01,0.279262300897425,00:00,00:00,0.669958096844444,00:00,00:00,0.690089069184508,2
HLA_1232,02:01,23:01,0.985509841156196,35:01,44:02,0.523694459771665,04:01,05:01,0.94149957558656,02:01,04:01,0.564670338245125,01:02,01:02,0.994747522633824,06:02,06:02,0.919783691603902,15:01,15:03,0.718063985245767,01:03,01:03,0.971578881806925,00:00,00:00,0.898927884676869,00:00,00:00,0.891859762411228,01:01,01:01,0.533041845930614,4
HLA_1233,24:02,29:02,0.972989863878491,40:01,44:03,0.983464971447197,03:04,16:01,0.998970386522355,02:01,04:02,0.781741678940529,01:02,03:01,0.963516046845055,03:02,06:02,0.982793844619876,04:04,15:01,0.687537962319353,01:03,01:03,0.970924960868907,00:00,00:00,0.953734804376516,00:00,01:03,0.943903736565358,00:00,01:01,0.952386988982983,5
HLA_1234,02:01,32:01,0.469925520273507,07:02,27:05,0.968228343912461,01:02,07:02,0.912556962766356,02:01,04:02,0.938255552020257,01:04,01:04,0.889332372306998,05:03,05:03,0.823808942662653,14:54,14:54,0.851711325263046,01:03,01:03,0.958778285903418,02:02,02:02,0.786520312383179,00:00,00:00,0.928929785707034,00:00,00:00,0.924002624243821,3
HLA_1235,02:01,66:01,0.922103666172814,07:02,41:02,0.973344262789179,07:02,17:01,0.340275699408982,03:01,04:01,0.877263198777958,01:03,03:03,0.782903763796985,03:01,06:03,0.749886763762876,04:01,13:01,0.633964287709169,01:03,01:03,0.949739556999566,00:00,01:01,0.93740695102006,00:00,01:03,0.9255555997273,00:00,00:00,0.959755268952495,3
HLA_1236,24:02,31:01,0.974407137908546,15:01,27:05,0.749657313072414,01:02,02:02,0.991140948557533,04:01,04:02,0.61015664140184,03:02,05:03,0.732907902592238,03:01,03:03,0.963156685297226,09:01,14:02,0.734636063282623,01:03,01:03,0.960887934075102,00:00,01:01,0.619028993285108,00:00,01:03,0.83476401089261,00:00,00:00,0.964156917336883,4
HLA_1237,03:01,03:01,0.954419208721885,07:02,13:02,0.982417616715669,06:02,07:02,0.983923931767702,03:01,04:01,0.689681630976652,01:01,03:01,0.340557719358195,02:02,05:01,0.953650095304604,01:01,07:01,0.977936530790791,01:03,01:03,0.934852782804892,00:00,00:00,0.561819062984213,00:00,01:03,0.655792465009108,00:00,00:00,0.851504202739153,3
HLA_1238,11:01,31:01,0.996527783749145,15:01,44:02,0.961095846550773,03:03,05:01,0.986015383996891,04:01,04:02,0.836332458300021,03:01,03:03,0.901764563624191,03:01,03:02,0.980063412658678,04:01,04:01,0.955424928436543,01:03,01:03,0.991514532746289,00:00,00:00,0.953480801540129,01:03,01:03,0.914517399193048,00:00,00:00,0.971841832658879,5
HLA_1239,02:01,03:01,0.390723286351601,44:02,49:01,0.218689894773683,05:01,07:04,0.833272756614279,02:02,10:01,0.798371838556644,01:02,05:05,0.232190160777778,02:02,03:01,0.86213151361421,07:01,11:01,0.659086154336392,01:03,02:01,0.895074722347862,00:00,02:02,0.875309042315308,00:00,01:03,0.466984814998751,00:00,00:00,0.952670412857118,3
HLA_1240,11:01,24:02,0.961909136795049,35:02,52:01,0.767075735806391,04:01,12:02,0.997600935285291,04:01,13:01,0.836554434469958,05:05,05:05,0.945980216518742,03:01,03:01,0.987678616440746,11:01,11:04,0.445106157988295,01:03,02:01,0.936350046891814,02:02,02:02,0.914867457437152,00:00,00:00,0.93019836114696,00:00,00:00,0.960733976552427,4
HLA_1241,03:01,32:01,0.831586032089222,27:05,35:01,0.791616774212782,02:02,04:01,0.95840765795143,02:01,15:01,0.728365510394395,01:01,03:01,0.890158045230986,03:02,05:01,0.87034732991237,01:01,04:04,0.84638179147926,01:03,01:03,0.513824308811072,00:00,00:00,0.509405205361738,00:00,01:03,0.662337941821556,00:00,00:00,0.815405062085874,3
HLA_1242,03:01,31:01,0.928591548914391,35:03,51:01,0.889347637618896,04:01,12:03,0.970338316583512,13:01,16:01,0.591309936850091,02:01,04:01,0.969511875554949,02:02,04:02,0.991558435284388,07:01,08:02,0.820860514649175,01:03,02:01,0.923508890864045,00:00,00:00,0.465055418726455,00:00,01:01,0.503371631587287,00:00,00:00,0.929902813273289,4
HLA_1243,31:01,32:01,0.897733646567142,15:01,27:05,0.992393386433607,01:02,03:04,0.995741967421647,04:01,06:01e1,0.670225071464785,01:01,03:01,0.918902498350609,03:02,05:01,0.993570768997727,01:01,04:01,0.550053259027129,01:03,01:03,0.983895238219603,00:00,00:00,0.568935060913837,00:00,01:03,0.649113508905665,00:00,00:00,0.805518900810267,5
HLA_1244,02:01,02:01,0.960543762677178,51:01,51:01,0.934383147817066,01:02,16:02,0.974378070413154,02:01,02:01,0.683082054156429,01:02,01:03,0.997330608529677,06:02,06:03,0.885162934379517,13:01,15:01,0.987478480918364,01:03,01:03,0.979260373226983,00:00,01:01,0.87129729493436,00:00,00:00,0.928477004660188,00:00,01:01,0.938181086732794,4
HLA_1245,01:01,02:01,0.96104143327159,08:01,15:01,0.952048631729829,03:03,07:01,0.960903292452486,04:01,04:01,0.942735207967653,01:02,01:03,0.36228722736687,03:03,06:03,0.807998532974787,07:01,13:01,0.941469079828214,01:03,01:03,0.959318913806059,00:00,01:01,0.924088933412143,00:00,01:03,0.923068111138946,00:00,00:00,0.943002961568122,3
HLA_1246,02:01,03:01,0.971082673298044,07:02,27:05,0.994255689558343,01:02,07:02,0.999999903231645,04:02,09:01,0.427181062351306,01:02,05:05,0.941624105774802,03:01,06:02,0.940965879578664,01:03,15:01,0.986280906189829,01:03,02:01,0.940973439036216,00:00,00:00,0.508919663902318,00:00,00:00,0.790987952241015,00:00,01:01,0.853087028919243,4
HLA_1247,01:01,24:02,0.914371601566944,15:01,51:01,0.568791343166526,03:03,03:03,0.906472348255932,02:01,04:02,0.930884699783638,01:01,05:05,0.246285454856711,03:03,05:01,0.832660026997561,01:01,09:01,0.978312092393328,01:03,01:03,0.956102865559346,00:00,00:00,0.525860768726638,00:00,01:03,0.608182036089998,00:00,00:00,0.780228474616795,3
HLA_1248,01:01,02:01,0.988611349455055,44:02,55:01,0.992135528391323,03:03,05:01,0.980070802018625,04:01,04:01,0.914155673446546,01:04,03:03,0.830805164676296,03:01,05:03,0.97820857138192,04:01,14:01,0.91978405579357,01:03,01:03,0.974651056017833,00:00,02:02,0.889182121958827,00:00,01:03,0.916915127897071,00:00,00:00,0.979092466638331,1
HLA_1249,01:01,11:01,0.995299173968734,44:02,57:01,0.995211364341204,05:01,06:02,0.999906430950377,13:01,13:01,0.889337303390942,02:01,03:01,0.874620759050215,03:02,03:03,0.989289150940222,04:02,07:01,0.425940841711604,02:01,02:01,0.909176297631519,00:00,00:00,0.945635774067661,01:03,01:03,0.744976733785731,00:00,00:00,0.962488241752445,4
HLA_1250,02:01,32:01,0.988334697336798,18:01,39:01,0.228854005046082,02:02,07:01,0.994292559794233,04:01,04:02,0.935175533946562,01:01,05:05,0.927212364268516,03:01,05:01,0.988505598532398,01:01,11:01,0.580021231095335,01:03,01:03,0.979998575295883,00:00,02:02,0.53695957384398,00:00,00:00,0.75267732810142,00:00,00:00,0.808785734586332,1
HLA_1251,02:01,68:01,0.950863356238163,14:02,27:05,0.755876500966704,02:02,08:02,0.998562418172167,04:01,04:02,0.658853409273012,01:01,01:03,0.882256351629533,05:01,05:01,0.901076463365093,01:02,13:01,0.874341670281985,01:03,01:03,0.985193124380162,00:00,01:01,0.378115135473434,00:00,00:00,0.700713762123431,00:00,00:00,0.808874761727973,4
HLA_1252,01:01,02:01,0.837912920321816,14:02,44:02,0.976244436602838,05:01,08:02,0.970105928336255,04:02,09:01,0.863662973004411,01:01,01:04,0.95909230660688,05:01,05:03,0.936591032430904,01:02,14:54,0.968742929248611,01:03,02:01,0.866591810288957,00:00,02:02,0.47474563868164,00:00,00:00,0.712788102365935,00:00,00:00,0.78343344329284,3
HLA_1253,03:01,11:01,0.995804254963484,35:01,57:01,0.935049787001943,04:01,06:02,0.999987447458821,02:01,04:01,0.67787270753608,01:01,02:01,0.992118611596101,03:03,05:01,0.991749606244753,01:01,07:01,0.98821797177711,01:03,01:03,0.98012308056934,00:00,00:00,0.533594081981542,00:00,01:03,0.756503226266557,00:00,00:00,0.815500427167656,4
HLA_1254,02:01,68:01,0.97866563591949,35:02,51:01,0.188620130968607,03:04,16:02,0.871100088581655,02:01,104:01e1,0.875715283869284,01:02,02:01,0.99465472503103,02:02,06:02,0.925453362770617,07:01,15:01,0.972204003126525,01:03,01:03,0.944288582685751,00:00,00:00,0.900232305108697,00:00,01:03,0.889654240888799,00:00,01:01,0.904572086873483,6
HLA_1255,01:01,02:01,0.828689189039368,08:01,57:01,0.977501816064934,06:02,07:01,0.89668970144855,03:01,04:01,0.586787413621135,02:01,05:01,0.936993398953506,02:01,03:03,0.949196726148239,03:01,07:01,0.994599586844204,01:03,01:03,0.899689656333134,00:00,01:01,0.901137119512635,00:00,01:03,0.847841345212802,00:00,00:00,0.969675889012314,2
HLA_1256,02:01,02:01,0.961151659016392,13:02,15:01,0.988410571897191,03:03,06:02,0.986741571112877,04:02,17:01e1,0.876072733407934,01:03,02:01,0.989730152439297,02:02,06:03,0.972659047789234,07:01,13:01,0.999311348712451,01:03,02:01,0.967038772646523,00:00,02:02,0.87660641952421,00:00,01:03,0.947515186318837,00:00,00:00,0.980699584567107,1
HLA_1257,02:01,11:01,0.97724948195303,07:02,58:01,0.856632277673492,07:01,07:02,0.988364824110236,02:01,04:01,0.413676797963526,01:02,03:01,0.956297492038954,03:02,06:02,0.978979602951011,04:04,15:01,0.70831267130256,01:03,01:03,0.983558699962366,00:00,00:00,0.958883986492474,00:00,01:03,0.916088659174535,00:00,01:01,0.952581421475919,4
HLA_1258,11:01,24:02,0.738840529800006,15:01,51:01,0.963091666872337,03:03,15:02,0.937343891610547,02:01,04:01,0.632865158960208,01:02,03:01,0.890302761569537,03:02,06:02,0.966189243236486,04:01,15:01,0.962367865182389,01:03,01:03,0.982150933290823,00:00,00:00,0.941199947867118,00:00,01:03,0.914048678536926,00:00,01:01,0.923432550694673,4
HLA_1259,03:01,24:02,0.961501250077545,44:03,51:01,0.887819744594994,01:02,04:01,0.987938917649235,02:01,04:01,0.779120356618352,01:04,03:01,0.825902186841915,03:02,05:03,0.998544965941397,04:02,14:01,0.888727708176026,01:03,01:03,0.983105771328188,00:00,02:02,0.843135619282872,00:00,01:03,0.9065989259983,00:00,00:00,0.962933799736109,1
HLA_1260,11:01,24:02,0.274583795086599,39:01,56:01,0.104189869254809,01:02,07:02,0.65519558218164,02:01,05:01,0.644213660449687,03:03,05:05,0.372566830747461,03:01,04:01,0.594126462955378,04:05,12:01,0.470584066663458,01:03,02:02,0.487556000367474,00:00,02:02,0.511226592132447,00:00,01:03,0.573221815969958,00:00,00:00,0.921180291266533,2
HLA_1261,11:01,31:01,0.680481793639482,35:02,51:01,0.359209795489595,04:01,15:02,0.972687135777717,04:01,04:02,0.734336906589341,01:02,03:01,0.755242169591203,03:04,05:02,0.68048410393784,04:03,16:01,0.708198804784933,01:03,01:03,0.979133762234606,00:00,00:00,0.923433772519679,00:00,01:03,0.857050118765063,00:00,02:02e1,0.778364880185473,6
HLA_1262,03:01,25:01,0.84440192623736,07:02,18:01,0.997338483783848,07:02,12:03,0.982324875557994,04:01,04:01,0.449264448902246,01:02,05:05,0.97822986335816,03:01,06:02,0.977673403711497,11:04,15:01,0.985640208295357,01:03,01:03,0.978897585511473,00:00,02:02,0.934656226702322,00:00,00:00,0.917371188111692,00:00,01:01,0.95616070591677,4
HLA_1263,11:01,68:02,0.971519534305173,40:01,53:01,0.9579970383651,03:04,04:01,0.965814606706466,04:01,04:02,0.925201513046648,01:02,03:03,0.928883816708684,03:01,06:04,0.838689098034468,04:01,13:02,0.933496214350581,01:03,01:03,0.959185856313752,00:00,03:01,0.881000263105323,00:00,01:03,0.874279698494347,00:00,00:00,0.974312263540706,3
HLA_1264,25:01,30:02,0.857561020161642,18:01,18:01,0.998064927999825,05:01,12:03,0.965736597998135,04:01,04:02,0.623666314611544,01:01,05:01,0.997163800898432,02:01,05:01,0.999486104253382,01:02,03:01,0.997184253791446,01:03,01:03,0.895294215319629,00:00,02:02,0.51502412973025,00:00,00:00,0.743744292143025,00:00,00:00,0.777990030893629,5
HLA_1265,24:02,29:02,0.91896795584445,40:02,44:03,0.901727602946314,02:02,16:01,0.950574283099872,01:01,04:01,0.923907123809381,05:01,05:05,0.258854774878958,02:02,03:01,0.954923968121821,07:01,11:01,0.631157695451161,01:03,02:01,0.896854950539644,00:00,02:02,0.909897436213151,00:00,01:01,0.708030611341029,00:00,00:00,0.981341810078153,3
HLA_1266,24:02,29:02,0.964823546384554,35:03,44:03,0.95387084334435,12:03,16:01,0.985189633324334,02:01,04:02,0.781781740143041,01:01,03:01,0.329505232871451,03:02,05:01,0.846863457074604,04:02,14:01,0.541070132344301,01:03,01:03,0.980353012194569,00:00,02:02,0.754100118214197,00:00,01:03,0.757543468875001,00:00,00:00,0.933830618234853,4
HLA_1267,02:01,26:01,0.836802807101788,35:01,57:01,0.525253849661595,03:04,06:02,0.527438270842231,04:01,04:01,0.544209476522455,01:02,01:02,0.994372494754212,06:02,06:02,0.975340423061103,15:01,15:01,0.997365531689601,01:03,01:03,0.97529774484394,00:00,00:00,0.955017755544196,00:00,00:00,0.964961828016305,01:01,01:01,0.916990499384804,4
HLA_1268,02:01,33:03,0.243015873409814,27:05,55:01,0.698844013501703,02:02,03:03,0.833009051948342,03:01,16:01,0.456045093556169,01:02,05:05,0.844627752264354,03:01,06:02,0.873614179207994,11:01,15:01,0.606422775749553,01:03,01:03,0.892846601914615,00:00,02:02,0.888891867923828,00:00,00:00,0.926252351074872,00:00,01:01,0.849035720368403,2
HLA_1269,02:01,24:02,0.70712404272176,40:01,56:01,0.276731133980739,01:02,04:01,0.9923568456932,02:01,04:02,0.723503865111251,03:02,03:03,0.59660586645501,03:03,04:01,0.911877846935078,04:05,09:01,0.747470355385621,01:03,01:03,0.976293571549884,00:00,00:00,0.72068858787176,01:03,01:03,0.380338009397149,00:00,00:00,0.921195316757309,6
HLA_1270,02:01,11:01,0.742313241690282,40:01,54:01,0.505134828027357,01:02,07:02,0.879439281628172,02:01,05:01,0.782331766677255,05:05,05:08,0.902193995000336,03:01,03:01,0.987422347145247,11:01,12:01,0.691308824790087,01:03,02:01,0.765721661417973,01:01,02:02,0.58093589968983,00:00,00:00,0.90451516310611,00:00,00:00,0.960831143409274,4
HLA_1271,01:01,03:01,0.957536844594482,07:02,35:02,0.384644969488455,04:01,07:02,0.938397661960204,03:01,15:01,0.143823589931898,01:02,05:05,0.930098661471107,03:01,06:02,0.94248504988122,11:04,15:01,0.496892492383207,01:03,01:03,0.701827046817701,00:00,02:02,0.911365147547453,00:00,00:00,0.940433177453582,00:00,01:01,0.907496921106461,2
HLA_1272,02:06,24:02,0.633759962456546,15:01,35:03,0.210163810365477,01:02,07:02,0.933608291126103,02:01,02:01,0.804534535305334,01:02,05:05,0.641584008696976,03:01,06:02,0.779360270233237,11:01,15:01,0.501873441365352,01:03,01:03,0.961459289494966,00:00,02:02,0.693680428503907,00:00,00:00,0.835131163899064,00:00,01:01,0.57117964417708,4
HLA_1273,11:01,26:01,0.94970087432296,35:01,55:01,0.922024404021931,03:03,04:01,0.99113640552673,04:01,04:02,0.926224870972707,01:01,01:02,0.989623446690038,05:01,06:02,0.980829942022519,01:01,15:01,0.665272890079016,01:03,01:03,0.981197025980429,00:00,00:00,0.494394327151599,00:00,00:00,0.79276539715938,00:00,01:01,0.785829677726366,5
HLA_1274,02:05,29:02,0.990221049701454,44:03,50:01,0.974941973875389,06:02,16:01,0.999421380259,04:01,04:02,0.372648058030102,02:01,02:01,0.997206534915759,02:02,02:02,0.965283017835316,07:01,07:01,0.99334467474973,01:03,01:03,0.97061930683905,00:00,00:00,0.927474909418279,01:01,01:03,0.613184323678226,00:00,00:00,0.989401793018825,4
HLA_1275,02:01,24:02,0.777161064273257,13:01,35:05,0.492096953269361,03:04,04:01,0.99779133691295,02:01,05:01,0.917696169489482,01:02,03:01,0.988265757252168,03:02,06:02,0.99729545224457,04:03,15:01,0.500787428705694,01:03,02:02,0.52475472922938,00:00,00:00,0.613814284544756,00:00,01:03,0.746540842514116,00:00,01:01,0.636268880815502,7
HLA_1276,03:01,26:01,0.965656898622869,07:02,38:01,0.968778105425823,07:02,12:03,0.997603415312381,04:01,09:01,0.322516460668841,01:02,01:02,0.99539096805245,06:02,06:02,0.837983902150861,15:01,15:01,0.999048550514026,01:03,02:01,0.92610433497377,00:00,00:00,0.950994120998899,00:00,00:00,0.946765999104051,01:01,01:01,0.926528985702485,4
HLA_1277,01:01,02:01,0.824438390163676,07:02,39:06,0.452114576020687,04:01,07:02,0.300225247788852,04:01,04:01,0.902355049364308,01:02,05:05,0.881875737370574,03:01,06:02,0.933719721429798,11:01,15:01,0.600629867406891,01:03,01:03,0.969321573124468,00:00,02:02,0.922322073418866,00:00,00:00,0.917445876017444,00:00,01:01,0.937596740351694,3
HLA_1278,11:01,11:01,0.976814482153637,15:01,40:01,0.846162546374938,03:04,04:01,0.699186386685175,03:01,13:01,0.496531386741119,06:01,06:01,0.998670129952402,03:01,03:01,0.998100422171519,12:02,12:02,0.973411839761328,01:03,02:02,0.684367829794887,03:01,03:01,0.222611123194117,00:00,00:00,0.719075836545723,00:00,00:00,0.858410678943113,5
HLA_1279,02:01,29:02,0.975318362414987,39:01,44:03,0.801657930811656,12:03,16:01,0.982571673254933,03:01,04:01,0.810303759901106,02:01,03:03,0.864018600287921,02:02,03:01,0.922538698389273,04:01,07:01,0.468622042293232,01:03,01:03,0.976338261656034,00:00,00:00,0.935577520438368,01:01,01:03,0.707668451040428,00:00,00:00,0.976491491250253,4
HLA_1280,02:01,02:01,0.971077302810951,40:01,57:01,0.999972604237428,03:04,06:02,0.998421798967861,03:01,04:01,0.870002913211424,01:02,02:01,0.994171646408328,03:03,06:04,0.99981330898953,07:01,13:02,0.999999968011558,01:03,01:03,0.989744157138248,00:00,03:01,0.971983738570546,00:00,01:03,0.927269977029592,00:00,00:00,0.988153374736896,5
HLA_1281,02:01,02:01,0.962729369651738,40:01,44:02,0.997725425028824,03:04,05:01,0.999395596416482,04:01,04:01,0.95617894213236,01:02,03:03,0.954292368705326,03:01,06:04,0.988657265882849,04:01,13:02,0.96824797998091,01:03,01:03,0.98619509786225,00:00,03:01,0.957117016361887,00:00,01:03,0.932199995124962,00:00,00:00,0.985193619651758,5
HLA_1282,01:01,03:01,0.969106265559097,07:02,44:03,0.985713337233954,07:02,16:02,0.988660561949506,02:01,04:01,0.631435370984482,01:02,03:01,0.916098188309083,03:02,06:02,0.945209548384072,04:02,15:01,0.86606481937865,01:03,01:03,0.968490690970911,00:00,00:00,0.945155314905905,00:00,01:03,0.911576619727084,00:00,01:01,0.949856872460304,4
HLA_1283,24:02,30:01,0.637469321489311,07:02,55:02,0.59501749284481,07:02,12:03,0.9575853988609,04:01,05:01,0.829791439363113,01:02,01:02,0.98038002980777,06:01,06:02,0.940952211110644,15:01,15:01,0.954541359652846,01:03,02:02,0.529308318501208,00:00,00:00,0.813678014496567,00:00,00:00,0.816019972869905,01:01,01:01,0.478818704880321,4
HLA_1284,02:01,32:01,0.986252757102152,27:05,52:01,0.99991898163801,01:02,12:02,0.999976616060424,04:01,04:02,0.901262154094701,01:03,05:01,0.989037003902127,02:01,06:01,0.997462297653507,03:01,15:02,0.993920164043072,01:03,01:03,0.977655505206145,00:00,01:01,0.95362374305005,00:00,00:00,0.89648295908666,00:00,01:02e1,0.924935480492945,1
HLA_1285,02:01,26:01,0.945517744358176,18:01,38:01,0.764109091777709,05:01,12:03,0.99202879433226,04:01,04:01,0.559149091160155,03:01,05:01,0.912398105566394,02:01,03:02,0.990006079162301,03:01,04:02,0.929314395309586,01:03,01:03,0.976738246361972,00:00,02:02,0.947765773598052,00:00,01:03,0.91984115108653,00:00,00:00,0.98115292127282,4
HLA_1286,02:07,11:01,0.653316769299429,40:02,56:03,0.242393128053836,01:02,03:03,0.894171023174583,05:01,13:01,0.756049321346979,01:02,01:04,0.803610487129251,05:03,06:02,0.980085757697737,14:01,15:01,0.510261243156386,02:01,02:02,0.537841839326409,00:00,02:02,0.566035105958205,00:00,00:00,0.840954318813808,00:00,01:01,0.575565224323731,4
HLA_1287,01:01,11:01,0.9695087979962,08:01,13:02,0.982631269709431,06:02,07:01,0.978653741756309,04:01,17:01e1,0.925337098429421,05:01,05:05,0.38322254294201,02:01,02:02,0.963564368698019,03:01,07:01,0.982850805318101,01:03,02:01,0.89276449455139,00:00,01:01,0.944573746577476,00:00,01:03,0.954013612595452,00:00,00:00,0.991588557641881,3
HLA_1288,02:01,02:01,0.407076120964761,07:02,39:01,0.442616869246056,03:04,07:02,0.878299719797061,02:01,05:01,0.524364451423346,01:02,06:01,0.992539431594579,03:01,06:02,0.964638431768721,12:02,15:01,0.964586836225459,02:02,02:02,0.31562060520635,00:00,02:02,0.229616374314811,00:00,00:00,0.724665630762398,00:00,01:01,0.429071521496579,4
HLA_1289,01:01,25:01,0.844094095289477,08:01,18:01,0.999860681540114,07:01,12:03,0.981051313445007,03:01,04:01,0.700657425345756,05:01,05:05,0.958446030238729,02:01,03:01,0.991012155567077,03:01,11:01,0.715599904428474,01:03,01:03,0.980059353679344,01:01,02:02,0.924920793937947,00:00,00:00,0.929364099478781,00:00,00:00,0.979517360748162,4
HLA_1290,11:01,31:01,0.997489513667614,35:01,35:01,0.575312165483985,03:03,04:01,0.959781064239364,05:01,13:01,0.741469468700691,03:02,03:03,0.527990835154013,03:03,04:02,0.635874612878388,04:10,09:01,0.361507360678706,02:01,02:02,0.627542813368138,00:00,00:00,0.793953802416295,01:03,01:03,0.705366751356368,00:00,00:00,0.926580995387013,4
HLA_1291,26:01,30:02,0.640129799047496,27:05,35:01,0.825161521374893,02:02,04:01,0.95352533175588,03:01,04:01,0.780412411710391,01:02,01:02,0.959789337633149,06:02,06:02,0.945900424292935,15:01,15:01,0.876197447546432,01:03,01:03,0.947330953039557,00:00,00:00,0.960164987525476,00:00,00:00,0.962939555730287,01:01,01:01,0.912280475150868,3
HLA_1292,02:01,02:05,0.980728036026326,07:02,50:01,0.968302859968086,06:02,07:02,0.999997259492167,04:01,04:02,0.864935726888717,01:02,02:01,0.992288760300138,02:02,06:02,0.969248420869965,07:01,15:01,0.99274888718062,01:03,01:03,0.98522431720497,00:00,00:00,0.911357543488824,00:00,01:03,0.879858219467751,00:00,01:01,0.958366676201129,4
HLA_1293,11:01,31:01,0.940121291165786,15:01,52:01,0.895261750031615,03:03,12:02,0.932332182914411,04:01,14:01,0.67364863550153,01:03,01:03,0.991431605461791,06:01,06:03,0.996606040578929,13:01,15:02,0.999999999983168,01:03,02:01,0.949062877609945,00:00,02:02,0.917536932083506,00:00,00:00,0.916602769030725,00:00,01:02e1,0.949350957953614,5
HLA_1294,23:01,33:03,0.89654011489035,15:10,35:01,0.206957765394882,03:04,04:01,0.432841840878806,01:01,13:01,0.157901475247988,04:01,05:05,0.384820340513794,03:01,03:01,0.504621761311754,08:04,11:02,0.392728665618962,02:01,02:01,0.665456130631382,00:00,02:02,0.308970338489277,00:00,00:00,0.814056840453673,00:00,00:00,0.900976448807421,2
HLA_1295,02:01,03:01,0.903795338273019,18:01,40:02,0.85736883607935,02:02,05:01,0.881275580615239,04:01,04:01,0.751810821160761,05:01,05:05,0.504069627998476,02:01,03:01,0.499520901784194,03:01,11:01,0.200190489013724,01:03,01:03,0.942568318337717,02:02,02:02,0.808115734491687,00:00,00:00,0.93484431417855,00:00,00:00,0.926928916452373,2
HLA_1296,01:01,24:02,0.989757360860436,08:01,52:01,0.993569939963198,07:01,12:02,0.99603605384452,04:01,04:01,0.817156719458915,01:03,05:01,0.993907920320711,02:01,06:01,0.999999998166686,03:01,15:02,0.99999999997619,01:03,01:03,0.966765848907784,00:00,01:01,0.944250913164197,00:00,00:00,0.923440020822412,00:00,01:02e1,0.965824537818847,5
HLA_1297,24:02,24:02,0.834117526829511,07:02,44:03,0.992855900072624,07:01,07:02,0.97025345887158,02:01,04:01,0.740890518528841,01:02,02:01,0.997318148327718,02:02,06:02,0.97567645097002,07:01,15:01,0.992059056027093,01:03,01:03,0.972752595034713,00:00,00:00,0.946958961055424,00:00,01:03,0.906643827513684,00:00,01:01,0.919248276322704,4
HLA_1298,01:01,03:01,0.971867916583146,07:02,08:01,0.978354310234787,07:01,07:02,0.978705836133855,04:01,04:01,0.926407251700991,01:04,05:01,0.928451491243585,02:01,05:03,0.935102475480131,03:01,14:54,0.957940155972318,01:03,01:03,0.95304419027463,01:01,02:02,0.842577942169647,00:00,00:00,0.937415844988178,00:00,00:00,0.937749291996126,3
HLA_1299,01:01,24:02,0.964889535112252,08:01,40:01,0.998310395527364,03:04,07:01,0.997778840412786,02:01,04:01,0.88644531705928,02:01,05:01,0.996522698901185,02:01,03:03,0.98040440947358,03:01,07:01,0.999997596893077,01:03,01:03,0.980578537593015,00:00,01:01,0.941118433410982,00:00,01:03,0.878166938578204,00:00,00:00,0.986031752297391,1
HLA_1300,02:01,02:05,0.824858461288353,14:02,50:01,0.662198430768318,06:02,08:02,0.784657440910402,04:01,104:01e1,0.250576489012602,01:01,05:01,0.732925504515113,02:01,05:01,0.755149611278237,01:02,03:01,0.872832635743075,01:03,01:03,0.874239280661713,00:00,02:02,0.491773464476116,00:00,00:00,0.703817553571966,00:00,00:00,0.796770730665774,2
